customer_id,age,gender,purchase_amount,location,size,color,season,review_rating,subscription_status,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_category
5082,56,Female,1186.98,Chicago,M,Black,Autumn,,Yes,No,,Credit Card,Weekly,Senior,High
4249,19,Other,,Houston,L,Red,Spring,,Yes,Yes,,Cash,Quarterly,Teen,High
638,21,Male,20,Tennessee,M,Cyan,Winter,3.4,Yes,Yes,46,Cash,Fortnightly,Young Adult,Low
3357,39,Female,48,Tennessee,M,Silver,Summer,3.5,No,No,13,PayPal,Bi-Weekly,Adult,Medium
777,49,Male,60,Alabama,M,Maroon,Spring,5,Yes,Yes,8,Venmo,Every 3 Months,Adult,Medium
2439,32,Male,20,Delaware,S,Cyan,Winter,3.4,No,No,30,Venmo,Weekly,Young Adult,Low
2690,29,Female,35,Wyoming,M,Orange,Fall,3.9,No,No,47,PayPal,Quarterly,Young Adult,Medium
2552,29,Male,32,Minnesota,M,Maroon,Winter,4.1,No,No,40,Debit Card,Annually,Young Adult,Medium
4424,69,Other,1223.83,Chicago,M,Blue,Autumn,1,No,Yes,2,Debit Card,Quarterly,Senior,High
4214,34,Other,,Phoenix,S,Red,Autumn,1,Yes,No,15,PayPal,Monthly,Young Adult,High
3526,45,Female,38,Wyoming,L,Olive,Winter,3.5,No,No,47,Bank Transfer,Annually,Adult,Medium
406,41,Male,74,South Carolina,S,Silver,Summer,3.8,Yes,Yes,15,Cash,Annually,Adult,High
2326,44,Male,55,New York,M,Charcoal,Summer,4.4,No,No,47,Cash,Weekly,Adult,Medium
2934,27,Female,52,Illinois,M,Brown,Summer,3.8,No,No,28,Venmo,Monthly,Young Adult,Medium
116,53,Male,94,Wyoming,M,Gray,Spring,3.8,Yes,Yes,48,Debit Card,Every 3 Months,Senior,High
3208,67,Female,29,Arizona,XL,Beige,Summer,2.7,No,No,14,PayPal,Annually,Senior,Low
1841,42,Male,98,Wyoming,M,Gold,Winter,2.6,No,No,46,Bank Transfer,Every 3 Months,Adult,High
583,40,Male,77,Colorado,L,Turquoise,Spring,4.9,Yes,Yes,2,Bank Transfer,Quarterly,Adult,High
1698,36,Male,87,South Carolina,L,Lavender,Fall,3.5,No,No,48,Credit Card,Every 3 Months,Adult,High
739,56,Male,31,Minnesota,L,Orange,Winter,3.5,Yes,Yes,27,Venmo,Quarterly,Senior,Medium
3142,36,Female,30,Mississippi,S,Peach,Winter,4.9,No,No,47,Credit Card,Bi-Weekly,Adult,Medium
3538,57,Female,92,Georgia,M,Gray,Spring,3.5,No,No,40,Credit Card,Every 3 Months,Senior,High
2249,63,Male,66,Rhode Island,M,Violet,Winter,3.4,No,No,19,PayPal,Fortnightly,Senior,Medium
4557,51,Other,187.34,Los Angeles,S,Blue,Spring,,Yes,Yes,,PayPal,Weekly,Senior,High
1054,59,Male,70,Kansas,M,Blue,Spring,3.3,No,Yes,10,Debit Card,Bi-Weekly,Senior,High
346,48,Male,59,Wyoming,S,Olive,Winter,4.4,Yes,Yes,27,Bank Transfer,Annually,Adult,Medium
1387,68,Male,56,Oregon,M,Silver,Fall,4,No,Yes,4,Debit Card,Quarterly,Senior,Medium
1399,30,Male,45,Texas,M,Cyan,Summer,2.5,No,Yes,25,Credit Card,Weekly,Young Adult,Medium
1900,32,Male,40,New York,L,Maroon,Winter,4.2,No,No,42,PayPal,Weekly,Young Adult,Medium
2323,39,Male,84,Connecticut,S,Lavender,Spring,4.5,No,No,21,Venmo,Fortnightly,Adult,High
2750,64,Female,53,Vermont,M,Cyan,Spring,3.4,No,No,15,Bank Transfer,Annually,Senior,Medium
922,70,Male,24,South Dakota,L,Silver,Summer,4.1,Yes,Yes,18,PayPal,Weekly,Senior,Low
78,22,Male,53,Delaware,L,Gold,Summer,3.3,Yes,Yes,36,Debit Card,Fortnightly,Young Adult,Medium
651,34,Male,40,Florida,M,Magenta,Spring,3.9,Yes,Yes,12,Bank Transfer,Annually,Young Adult,Medium
1933,42,Male,36,Maryland,M,White,Spring,5,No,No,47,Credit Card,Every 3 Months,Adult,Medium
1747,65,Male,44,Alabama,L,Brown,Summer,3.1,No,No,44,Bank Transfer,Fortnightly,Senior,Medium
27,38,Male,20,Nevada,M,Red,Spring,3.6,Yes,Yes,13,Credit Card,Annually,Adult,Low
325,37,Male,82,Wyoming,M,Olive,Summer,4.8,Yes,Yes,37,Venmo,Quarterly,Adult,High
4237,27,Male,297.78,Los Angeles,S,Green,Winter,5,Yes,Yes,44,Cash,Quarterly,Young Adult,High
4794,52,Female,,Phoenix,,White,Spring,,No,Yes,41,Credit Card,Weekly,Senior,High
4804,62,Female,1277.16,Chicago,M,Red,Autumn,4,Yes,Yes,15,Debit Card,Quarterly,Senior,High
1287,40,Male,49,West Virginia,L,Yellow,Winter,4.9,No,Yes,44,Debit Card,Fortnightly,Adult,Medium
1102,30,Male,76,Delaware,XL,Silver,Fall,3,No,Yes,39,Cash,Fortnightly,Young Adult,High
1323,23,Male,74,Washington,M,Violet,Winter,4,No,Yes,17,Bank Transfer,Quarterly,Young Adult,High
1115,55,Male,25,New Hampshire,L,Violet,Fall,2.6,No,Yes,47,Bank Transfer,Every 3 Months,Senior,Low
1656,37,Male,81,Arizona,L,Gold,Spring,3.2,No,Yes,4,PayPal,Monthly,Adult,High
3706,28,Female,65,Colorado,L,Teal,Summer,3.2,No,No,2,Debit Card,Annually,Young Adult,Medium
503,59,Male,30,South Carolina,S,Cyan,Fall,2.8,Yes,Yes,8,PayPal,Fortnightly,Senior,Medium
2879,63,Female,86,California,L,Turquoise,Summer,4.3,No,No,13,Bank Transfer,Annually,Senior,High
1150,21,Male,42,Georgia,L,Cyan,Spring,3.3,No,Yes,40,Venmo,Annually,Young Adult,Medium
3089,34,Female,64,Arkansas,M,Teal,Spring,3.3,No,No,35,Bank Transfer,Quarterly,Young Adult,Medium
4643,50,Male,,Phoenix,,Blue,Winter,2,Yes,No,44,Debit Card,Monthly,Adult,High
3433,36,Female,44,Connecticut,M,Gray,Summer,4.8,No,No,46,PayPal,Every 3 Months,Adult,Medium
432,43,Male,76,New Hampshire,L,Cyan,Winter,3.4,Yes,Yes,33,Cash,Fortnightly,Adult,High
2386,41,Male,31,Oklahoma,M,Brown,Fall,3.8,No,No,12,PayPal,Weekly,Adult,Medium
2684,68,Female,30,Montana,M,Indigo,Summer,4.2,No,No,21,Cash,Fortnightly,Senior,Medium
3024,50,Female,31,Indiana,M,Brown,Summer,2.9,No,No,4,PayPal,Quarterly,Adult,Medium
3492,22,Female,28,Maine,M,Orange,Winter,4.3,No,No,15,Cash,Monthly,Young Adult,Low
2478,25,Male,40,California,L,Turquoise,Spring,3.8,No,No,29,PayPal,Weekly,Young Adult,Medium
2498,35,Male,40,Colorado,M,Violet,Summer,4.2,No,No,28,Bank Transfer,Annually,Young Adult,Medium
3609,24,Female,56,Tennessee,M,Cyan,Fall,4.3,No,No,2,Cash,Every 3 Months,Young Adult,Medium
855,21,Male,44,California,L,Blue,Spring,4.3,Yes,Yes,22,Venmo,Monthly,Young Adult,Medium
3045,21,Female,67,North Carolina,M,Magenta,Winter,2.7,No,No,10,Bank Transfer,Quarterly,Young Adult,Medium
4863,24,Female,,New York,,Green,Autumn,,Yes,Yes,,Cash,Monthly,Young Adult,High
4425,24,Male,1318.69,Chicago,S,Black,Spring,4,Yes,Yes,,Cash,Quarterly,Young Adult,High
3113,19,Female,97,Texas,S,Green,Fall,3.8,No,No,26,Venmo,Annually,Teen,High
1781,67,Male,81,North Dakota,S,Gray,Summer,4.2,No,No,49,Credit Card,Weekly,Senior,High
1453,60,Male,25,Colorado,L,Blue,Spring,4.7,No,Yes,11,Bank Transfer,Quarterly,Senior,Low
2813,66,Female,91,North Dakota,XL,Magenta,Fall,3.8,No,No,1,Credit Card,Every 3 Months,Senior,High
4360,50,Male,309.93,Chicago,S,Black,Summer,,Yes,Yes,33,Cash,Monthly,Adult,High
1677,27,Male,44,West Virginia,M,Cyan,Winter,3.1,No,Yes,34,Bank Transfer,Weekly,Young Adult,Medium
2157,38,Male,83,Missouri,M,Maroon,Winter,3.6,No,No,41,Debit Card,Bi-Weekly,Adult,High
3243,45,Female,74,Oregon,S,Beige,Fall,2.8,No,No,17,Venmo,Weekly,Adult,High
2639,22,Male,34,Hawaii,S,Black,Spring,4.2,No,No,35,Credit Card,Annually,Young Adult,Medium
979,56,Male,40,Colorado,M,Turquoise,Summer,2.5,Yes,Yes,33,Credit Card,Weekly,Senior,Medium
4905,41,Female,,Los Angeles,M,White,Spring,,No,Yes,,PayPal,Quarterly,Adult,High
3164,49,Female,66,Nebraska,XL,Turquoise,Summer,2.8,No,No,36,Cash,Monthly,Adult,Medium
3838,45,Female,100,New Mexico,M,Green,Spring,4.8,No,No,33,Bank Transfer,Fortnightly,Adult,High
2372,67,Male,25,Indiana,M,Charcoal,Winter,3.7,No,No,28,Debit Card,Annually,Senior,Low
3385,39,Female,24,Minnesota,L,Maroon,Summer,3.8,No,No,9,Venmo,Quarterly,Adult,Low
4561,53,Male,82.06,Los Angeles,,Green,Summer,5,No,Yes,8,Cash,Weekly,Senior,High
3834,44,Female,93,Arizona,L,Gray,Summer,4.6,No,No,17,PayPal,Every 3 Months,Adult,High
3642,51,Female,45,New York,M,Cyan,Fall,2.7,No,No,39,Bank Transfer,Every 3 Months,Senior,Medium
3678,32,Female,30,Michigan,M,Gray,Fall,2.8,No,No,43,Cash,Annually,Young Adult,Medium
373,24,Male,85,Pennsylvania,L,Orange,Summer,3.7,Yes,Yes,7,Debit Card,Weekly,Young Adult,High
4625,49,Male,1002.35,New York,S,Blue,Summer,3,Yes,No,,Cash,Weekly,Adult,High
3256,57,Female,40,New Jersey,M,Black,Fall,2.8,No,No,36,Bank Transfer,Monthly,Senior,Medium
2795,33,Female,24,New York,M,Gold,Fall,3.3,No,No,7,Cash,Fortnightly,Young Adult,Low
2138,27,Male,51,Indiana,XL,Purple,Winter,4.6,No,No,20,Credit Card,Every 3 Months,Young Adult,Medium
4591,58,Other,,New York,L,Black,Summer,,No,Yes,,Credit Card,Quarterly,Senior,High
4738,57,Male,,New York,XL,Black,Spring,,No,No,,Cash,Quarterly,Senior,High
3475,41,Female,82,Maine,M,Cyan,Winter,4.4,No,No,18,Venmo,Monthly,Adult,High
1791,50,Male,26,North Carolina,S,Violet,Summer,3.7,No,No,31,PayPal,Bi-Weekly,Adult,Low
846,31,Male,21,Michigan,XL,Charcoal,Winter,3.7,Yes,Yes,30,Venmo,Monthly,Young Adult,Low
2110,59,Male,31,California,L,Peach,Fall,2.7,No,No,28,Venmo,Every 3 Months,Senior,Medium
685,63,Male,82,Alabama,M,Yellow,Summer,4.7,Yes,Yes,42,Debit Card,Monthly,Senior,High
747,40,Male,45,Michigan,M,Red,Winter,2.5,Yes,Yes,47,Credit Card,Annually,Adult,Medium
775,42,Male,46,Nevada,M,Yellow,Summer,3.5,Yes,Yes,11,Credit Card,Quarterly,Adult,Medium
4316,23,Female,,New York,,Green,Autumn,1,No,No,,Credit Card,Weekly,Young Adult,High
1329,37,Male,97,Rhode Island,M,Orange,Winter,3.7,No,Yes,40,Bank Transfer,Weekly,Adult,High
438,45,Male,50,New Mexico,M,Peach,Summer,2.6,Yes,Yes,41,PayPal,Annually,Adult,Medium
4450,20,Male,,Los Angeles,,Black,Autumn,,No,No,,Credit Card,Monthly,Teen,High
3645,35,Female,32,Arkansas,M,Violet,Winter,2.6,No,No,18,Venmo,Weekly,Young Adult,Medium
82,67,Male,96,Virginia,L,Maroon,Summer,2.6,Yes,Yes,36,Credit Card,Every 3 Months,Senior,High
4846,34,Female,719.91,Los Angeles,,Blue,Spring,,No,Yes,,Debit Card,Monthly,Young Adult,High
3712,69,Female,62,Texas,XL,Peach,Fall,3.2,No,No,33,Cash,Annually,Senior,Medium
2468,27,Male,72,New Jersey,M,Lavender,Spring,3.6,No,No,28,Credit Card,Annually,Young Adult,High
4886,23,Male,1067.74,Los Angeles,M,Red,Summer,2,Yes,No,,Credit Card,Monthly,Young Adult,High
28,56,Male,56,Kentucky,L,Cyan,Summer,5,Yes,Yes,7,Bank Transfer,Every 3 Months,Senior,Medium
4579,18,Female,,New York,M,Red,Spring,1,No,No,,Credit Card,Quarterly,Teen,High
4567,54,Female,,Chicago,,Black,Summer,3,No,No,31,Credit Card,Monthly,Senior,High
2935,38,Female,22,Idaho,M,Orange,Fall,4.7,No,No,41,Bank Transfer,Quarterly,Adult,Low
375,69,Male,78,Ohio,S,Purple,Spring,5,Yes,Yes,39,Bank Transfer,Monthly,Senior,High
1679,41,Male,71,Ohio,S,Magenta,Summer,4.8,No,No,30,Venmo,Fortnightly,Adult,High
3293,62,Female,23,Missouri,L,Gray,Spring,4.9,No,No,18,Bank Transfer,Fortnightly,Senior,Low
4996,56,Other,116.74,New York,M,Black,Autumn,,No,No,27,PayPal,Monthly,Senior,High
2695,66,Female,27,Louisiana,M,Olive,Spring,4.9,No,No,34,Credit Card,Every 3 Months,Senior,Low
4250,24,Other,,Houston,M,Red,Summer,4,No,Yes,,Cash,Monthly,Young Adult,High
1838,41,Male,77,Montana,M,Beige,Winter,4.8,No,No,8,Venmo,Monthly,Adult,High
449,32,Male,23,Missouri,M,Yellow,Summer,3.4,Yes,Yes,35,Bank Transfer,Fortnightly,Young Adult,Low
815,31,Male,62,Minnesota,M,Pink,Winter,3.8,Yes,Yes,8,PayPal,Monthly,Young Adult,Medium
4120,65,Other,,Chicago,S,Green,Winter,,Yes,No,,Debit Card,Monthly,Senior,High
3007,37,Female,99,Utah,M,Olive,Summer,3.7,No,No,17,Venmo,Bi-Weekly,Adult,High
1463,38,Male,90,Utah,S,Charcoal,Summer,4.8,No,Yes,2,Venmo,Quarterly,Adult,High
3156,22,Female,90,Montana,M,Brown,Fall,4.3,No,No,34,Cash,Annually,Young Adult,High
3245,65,Female,81,Arkansas,M,Black,Fall,4.7,No,No,42,Credit Card,Annually,Senior,High
3661,19,Female,74,Arkansas,L,Indigo,Winter,3.1,No,No,13,Bank Transfer,Fortnightly,Teen,High
2518,64,Male,38,Wyoming,L,Orange,Spring,2.9,No,No,10,Venmo,Annually,Senior,Medium
4496,22,Male,1246.93,Chicago,S,Red,Spring,1,Yes,No,45,Credit Card,Monthly,Young Adult,High
840,48,Male,31,Illinois,L,Teal,Spring,2.6,Yes,Yes,10,Debit Card,Every 3 Months,Adult,Medium
640,54,Male,24,Mississippi,L,Olive,Spring,4,Yes,Yes,50,Credit Card,Annually,Senior,Low
5011,63,Male,,New York,M,Green,Autumn,,Yes,Yes,,PayPal,Weekly,Senior,High
3866,25,Female,42,Nebraska,M,Olive,Spring,4.2,No,No,28,Cash,Every 3 Months,Young Adult,Medium
3333,27,Female,23,Washington,M,Silver,Summer,3.1,No,No,1,PayPal,Bi-Weekly,Young Adult,Low
4482,67,Female,1322.78,Los Angeles,L,Red,Autumn,1,No,Yes,,PayPal,Weekly,Senior,High
907,41,Male,56,South Carolina,M,Red,Spring,4.2,Yes,Yes,21,Debit Card,Bi-Weekly,Adult,Medium
748,51,Male,74,Oklahoma,L,Gold,Spring,4.4,Yes,Yes,13,Bank Transfer,Weekly,Senior,High
1403,62,Male,21,North Dakota,L,White,Summer,3.1,No,Yes,47,PayPal,Monthly,Senior,Low
4361,20,Other,238.88,Houston,L,White,Summer,2,Yes,Yes,29,Cash,Quarterly,Teen,High
1982,69,Male,91,Michigan,L,Violet,Summer,4.7,No,No,42,PayPal,Quarterly,Senior,High
2418,21,Male,24,Alaska,M,Olive,Fall,3.3,No,No,32,Venmo,Fortnightly,Young Adult,Low
4074,61,Female,316.21,Los Angeles,,Red,Winter,1,Yes,No,15,Debit Card,Monthly,Senior,High
2159,19,Male,84,Massachusetts,XL,Olive,Spring,4.6,No,No,9,Bank Transfer,Fortnightly,Teen,High
1630,35,Male,88,North Dakota,S,Silver,Spring,3.3,No,Yes,13,Venmo,Quarterly,Young Adult,High
4790,56,Other,685.22,Phoenix,,Blue,Summer,4,No,Yes,,Cash,Weekly,Senior,High
3290,31,Female,50,Montana,M,Maroon,Summer,4,No,No,16,Venmo,Every 3 Months,Young Adult,Medium
1304,34,Male,32,New York,L,Silver,Summer,3.1,No,Yes,10,Credit Card,Annually,Young Adult,Medium
3146,57,Female,29,Texas,XL,Purple,Spring,4.6,No,No,16,PayPal,Fortnightly,Senior,Low
3016,37,Female,21,Wyoming,XL,Lavender,Spring,2.8,No,No,27,Bank Transfer,Bi-Weekly,Adult,Low
410,35,Male,51,Minnesota,M,Brown,Winter,3.3,Yes,Yes,32,Bank Transfer,Monthly,Young Adult,Medium
101,62,Male,98,South Dakota,M,Maroon,Fall,2.7,Yes,Yes,31,Cash,Fortnightly,Senior,High
3222,21,Female,76,New Hampshire,M,Yellow,Winter,3.2,No,No,28,Cash,Annually,Young Adult,High
549,36,Male,64,Nebraska,M,Black,Winter,4.6,Yes,Yes,41,Debit Card,Every 3 Months,Adult,Medium
1157,20,Male,21,Hawaii,M,Gold,Summer,4.8,No,Yes,6,Venmo,Every 3 Months,Teen,Low
1511,55,Male,30,Maryland,XL,Gray,Fall,3,No,Yes,31,Venmo,Annually,Senior,Medium
1921,51,Male,84,Connecticut,M,Purple,Spring,2.8,No,No,40,Cash,Every 3 Months,Senior,High
1445,32,Male,36,Vermont,L,Pink,Fall,3.8,No,Yes,26,Cash,Quarterly,Young Adult,Medium
1525,22,Male,76,Massachusetts,L,Pink,Summer,4.4,No,Yes,6,Cash,Bi-Weekly,Young Adult,High
2979,53,Female,56,Idaho,S,Cyan,Spring,3.9,No,No,49,Bank Transfer,Fortnightly,Senior,Medium
600,51,Male,26,Massachusetts,L,Teal,Spring,4.2,Yes,Yes,27,Debit Card,Every 3 Months,Senior,Low
2662,43,Female,96,Michigan,XL,Olive,Fall,4.8,No,No,20,Bank Transfer,Annually,Adult,High
938,32,Male,24,Iowa,M,Magenta,Summer,2.7,Yes,Yes,18,Venmo,Quarterly,Young Adult,Low
3751,42,Female,88,Arizona,M,Gold,Fall,3.1,No,No,5,PayPal,Monthly,Adult,High
2171,40,Male,32,South Carolina,M,Turquoise,Fall,4,No,No,37,Venmo,Every 3 Months,Adult,Medium
4225,26,Other,19.69,Houston,S,White,Spring,,Yes,Yes,26,Cash,Weekly,Young Adult,Low
1171,57,Male,62,Illinois,S,Red,Spring,3.2,No,Yes,33,Cash,Bi-Weekly,Senior,Medium
4343,48,Other,,Los Angeles,,Blue,Summer,,No,Yes,26,Debit Card,Weekly,Adult,High
4023,55,Other,,Phoenix,,White,Spring,3,Yes,No,,Debit Card,Weekly,Senior,High
219,28,Male,45,California,S,Magenta,Spring,2.9,Yes,Yes,8,Credit Card,Quarterly,Young Adult,Medium
3360,43,Female,74,New Hampshire,L,Red,Fall,3.9,No,No,29,Debit Card,Monthly,Adult,High
3505,65,Female,41,Hawaii,S,Violet,Fall,4,No,No,50,Venmo,Monthly,Senior,Medium
1276,55,Male,32,Arkansas,S,Turquoise,Fall,4.5,No,Yes,1,PayPal,Monthly,Senior,Medium
2775,56,Female,40,Oklahoma,L,Yellow,Fall,4.1,No,No,42,Credit Card,Quarterly,Senior,Medium
1369,21,Male,36,Wisconsin,L,Orange,Summer,4.9,No,Yes,2,Cash,Weekly,Young Adult,Medium
5072,28,Female,,Houston,L,Red,Winter,4,No,No,29,Cash,Quarterly,Young Adult,High
1608,49,Male,72,Vermont,S,Gray,Fall,2.7,No,Yes,43,Debit Card,Quarterly,Adult,High
1946,35,Male,38,Georgia,M,Gold,Winter,2.9,No,No,9,Credit Card,Every 3 Months,Young Adult,Medium
2188,37,Male,78,Idaho,M,Violet,Spring,4.4,No,No,20,PayPal,Annually,Adult,High
1725,42,Male,72,Delaware,S,Teal,Winter,3.3,No,No,21,PayPal,Weekly,Adult,High
483,41,Male,42,Connecticut,M,Yellow,Winter,2.5,Yes,Yes,11,Venmo,Annually,Adult,Medium
520,19,Male,54,Minnesota,L,Blue,Summer,4.4,Yes,Yes,17,Bank Transfer,Quarterly,Teen,Medium
3823,70,Female,41,Kansas,S,Gold,Spring,3.2,No,No,17,PayPal,Every 3 Months,Senior,Medium
3892,36,Female,30,Colorado,L,Peach,Winter,4.7,No,No,6,Bank Transfer,Quarterly,Adult,Medium
4766,44,Female,742.32,Chicago,L,Black,Autumn,,No,No,,Cash,Monthly,Adult,High
2948,52,Female,63,Nebraska,L,Peach,Spring,4.4,No,No,50,Venmo,Annually,Senior,Medium
2947,38,Female,77,Hawaii,L,Purple,Spring,2.8,No,No,29,Bank Transfer,Quarterly,Adult,High
594,67,Male,35,Alaska,S,Green,Winter,4.4,Yes,Yes,9,PayPal,Every 3 Months,Senior,Medium
851,68,Male,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Yes,13,Venmo,Monthly,Senior,Low
357,56,Male,80,Nevada,L,Black,Spring,,Yes,Yes,27,Cash,Weekly,Senior,High
2828,20,Female,96,Wisconsin,M,Magenta,Fall,3.1,No,No,11,Bank Transfer,Bi-Weekly,Teen,High
3129,65,Female,32,Arkansas,S,Indigo,Fall,4.4,No,No,20,Cash,Annually,Senior,Medium
3849,22,Female,60,New Hampshire,M,Magenta,Winter,3,No,No,39,Cash,Every 3 Months,Young Adult,Medium
3013,42,Female,65,Idaho,M,Teal,Fall,3.5,No,No,16,PayPal,Annually,Adult,Medium
4820,25,Other,,New York,M,Black,Winter,,Yes,Yes,,Cash,Monthly,Young Adult,High
998,64,Male,30,Kentucky,M,Cyan,Spring,3.6,Yes,Yes,31,Cash,Fortnightly,Senior,Medium
565,67,Male,58,Florida,M,Olive,Winter,3.4,Yes,Yes,30,Bank Transfer,Weekly,Senior,Medium
2087,65,Male,89,North Dakota,L,Beige,Summer,4.7,No,No,36,Cash,Every 3 Months,Senior,High
3703,58,Female,65,South Carolina,M,Indigo,Spring,2.7,No,No,36,Venmo,Weekly,Senior,Medium
3355,42,Female,45,Maryland,M,Orange,Fall,2.8,No,No,15,PayPal,Weekly,Adult,Medium
4197,30,Female,243.4,Chicago,S,Red,Winter,1,No,Yes,26,Cash,Weekly,Young Adult,High
2339,66,Male,68,Georgia,S,Silver,Fall,4,No,No,21,PayPal,Quarterly,Senior,Medium
4947,50,Male,,Houston,L,Blue,Spring,1,No,Yes,3,Cash,Weekly,Adult,High
1233,57,Male,23,New York,M,Charcoal,Summer,3.6,No,Yes,31,Debit Card,Every 3 Months,Senior,Low
489,58,Male,29,Maine,L,Olive,Spring,4.6,Yes,Yes,32,Venmo,Weekly,Senior,Low
1125,42,Male,20,Iowa,M,Orange,Spring,,No,Yes,40,Cash,Quarterly,Adult,Low
1043,55,Male,80,Maryland,M,Maroon,Spring,4.9,Yes,Yes,47,Credit Card,Weekly,Senior,High
411,29,Male,26,Virginia,L,Lavender,Spring,4.8,Yes,Yes,1,Credit Card,Quarterly,Young Adult,Low
3216,34,Female,90,Rhode Island,M,Magenta,Summer,2.7,No,No,10,PayPal,Every 3 Months,Young Adult,High
4799,48,Male,1170.25,Phoenix,M,Blue,Winter,3,No,Yes,,Debit Card,Weekly,Adult,High
2842,19,Female,33,Ohio,XL,Magenta,Winter,3,No,No,31,Cash,Weekly,Teen,Medium
2262,58,Male,76,South Carolina,L,Gold,Spring,4.4,No,No,12,Bank Transfer,Fortnightly,Senior,High
2346,28,Male,32,New York,S,Orange,Winter,3.3,No,No,23,Bank Transfer,Every 3 Months,Young Adult,Medium
267,51,Male,75,Louisiana,L,White,Summer,3.1,Yes,Yes,32,Credit Card,Weekly,Senior,High
1642,50,Male,32,Colorado,L,Violet,Summer,3.4,No,Yes,1,Bank Transfer,Every 3 Months,Adult,Medium
4427,23,Female,638.81,Houston,,White,Autumn,,Yes,No,1,PayPal,Weekly,Young Adult,High
2556,24,Male,74,Idaho,M,Gray,Fall,3.5,No,No,23,Credit Card,Weekly,Young Adult,High
2425,49,Male,57,Delaware,M,Peach,Winter,4.5,No,No,28,Bank Transfer,Bi-Weekly,Adult,Medium
4748,26,Male,571.08,Houston,,Green,Autumn,5,No,No,,Debit Card,Quarterly,Young Adult,High
4565,26,Male,,Houston,M,Blue,Autumn,1,No,Yes,43,Debit Card,Monthly,Young Adult,High
4544,45,Other,253.94,Chicago,L,Green,Winter,2,Yes,Yes,28,Debit Card,Quarterly,Adult,High
830,42,Male,57,Idaho,S,Silver,Spring,,Yes,Yes,14,Credit Card,Fortnightly,Adult,Medium
1264,41,Male,70,Delaware,L,Brown,Winter,4.6,No,Yes,1,Credit Card,Bi-Weekly,Adult,High
4523,51,Other,,Phoenix,L,White,Autumn,1,Yes,No,,Cash,Quarterly,Senior,High
1565,22,Male,33,California,XL,Turquoise,Summer,4.5,No,Yes,30,Debit Card,Every 3 Months,Young Adult,Medium
2735,63,Female,93,New York,XL,Yellow,Summer,2.7,No,No,13,Cash,Bi-Weekly,Senior,High
2981,70,Female,93,New Jersey,L,Teal,Fall,4.4,No,No,9,Bank Transfer,Monthly,Senior,High
2625,19,Male,59,South Dakota,M,Indigo,Summer,3.3,No,No,19,Credit Card,Annually,Teen,Medium
639,53,Male,20,Maryland,S,Blue,Summer,2.7,Yes,Yes,41,PayPal,Monthly,Senior,Low
2399,65,Male,81,Florida,M,Orange,Winter,4.3,No,No,44,Bank Transfer,Fortnightly,Senior,High
441,20,Male,89,Oklahoma,XL,Maroon,Winter,3.5,Yes,Yes,34,Debit Card,Fortnightly,Teen,High
974,60,Male,75,Colorado,M,Teal,Fall,3.5,Yes,Yes,30,Bank Transfer,Quarterly,Senior,High
3738,19,Female,23,Kentucky,S,Maroon,Winter,4.9,No,No,43,PayPal,Bi-Weekly,Teen,Low
3272,35,Female,55,Nevada,XL,Magenta,Spring,4.4,No,No,30,Credit Card,Weekly,Young Adult,Medium
1199,40,Male,49,New Jersey,M,Brown,Summer,3.9,No,Yes,17,Cash,Annually,Adult,Medium
2428,27,Male,26,Oregon,M,Purple,Spring,3.3,No,No,45,Cash,Quarterly,Young Adult,Low
2009,57,Male,48,Florida,M,Gray,Spring,2.5,No,No,27,PayPal,Every 3 Months,Senior,Medium
2886,29,Female,82,Nevada,M,Yellow,Summer,3.5,No,No,14,Credit Card,Bi-Weekly,Young Adult,High
4040,43,Male,,Chicago,S,White,Summer,,No,No,,Debit Card,Weekly,Adult,High
551,62,Male,62,Georgia,M,Olive,Summer,3.3,Yes,Yes,12,PayPal,Weekly,Senior,Medium
1999,20,Male,45,Vermont,M,Orange,Fall,3.4,No,No,19,Cash,Quarterly,Teen,Medium
4630,25,Female,468.46,Chicago,,Red,Winter,,No,No,50,Credit Card,Quarterly,Young Adult,High
4003,69,Other,1426.64,Chicago,,Black,Autumn,3,Yes,Yes,19,Cash,Monthly,Senior,High
536,56,Male,45,West Virginia,L,Maroon,Spring,3.2,Yes,Yes,24,Bank Transfer,Weekly,Senior,Medium
3783,40,Female,45,Alabama,L,Orange,Spring,2.8,No,No,42,PayPal,Fortnightly,Adult,Medium
125,44,Male,86,Nevada,M,Gray,Spring,3.1,Yes,Yes,50,PayPal,Annually,Adult,High
3322,32,Female,100,Maine,S,Charcoal,Winter,4.3,No,No,3,Venmo,Annually,Young Adult,High
2074,38,Male,25,Texas,S,Green,Winter,3.5,No,No,2,PayPal,Every 3 Months,Adult,Low
2539,18,Male,32,New Jersey,M,Silver,Summer,4.2,No,No,33,Credit Card,Bi-Weekly,Teen,Medium
1475,31,Male,72,New Jersey,S,Pink,Fall,3.9,No,Yes,6,Credit Card,Monthly,Young Adult,High
3345,62,Female,48,Washington,XL,Magenta,Fall,4.3,No,No,20,Cash,Annually,Senior,Medium
236,43,Male,89,New Jersey,M,Cyan,Winter,3.7,Yes,Yes,31,Debit Card,Quarterly,Adult,High
3341,42,Female,36,Virginia,XL,Maroon,Fall,4.4,No,No,47,Credit Card,Fortnightly,Adult,Medium
